MC_Bin      Toa         TimeEnd            Mag     PW    Freq     Fmin     Fmax    Fmop   Phase01  CW   PhaseSegs  Thres FileSeek
17      647947264.00   647948288.00      67.6 1024.00   91.80   91.80   91.80 0  -66.04 0 1    64.5  323973632 
25      648004096.00   648005120.00      64.0 1024.00   76.17   76.17   76.17 0   76.07 0 1    62.0  324002048 
13      648382464.00   648384000.00      64.1 1536.00   99.61   99.61   99.61 0   58.13 0 2    61.6  324191232 
6      648509440.00   648609280.00      72.9 99840.00  113.28  113.28  115.23 1  -76.08 0 1    68.5  324254720 
5      648983552.00   648985088.00      63.6 1536.00  115.23  115.23  115.23 0  118.07 0 1    59.8  324491776 
5      649533440.00   649633280.00      79.6 99840.00  115.23  115.23  115.23 0   -1.16 0 194    69.1  324766720 
24      649696768.00   649697792.00      66.0 1024.00   78.12   78.12   78.12 0  -32.66 0 1    65.8  324848384 
23      650340864.00   650341888.00      66.2 1024.00   80.08   80.08   80.08 0  155.67 0 1    64.9  325170432 
5      650557952.00   650657280.00      79.5 99328.00  115.23  115.23  115.23 0    0.30 0 193    70.8  325278976 
4      650775552.00   650777088.00      62.4 1536.00  117.19  117.19  117.19 0  119.82 0 1    60.1  325387776 
20      650978304.00   650979328.00      63.7 1024.00   85.94   85.94   85.94 0 -145.13 0 1    62.9  325489152 
28      651134976.00   651136000.00      69.0 1024.00   70.31   70.31   70.31 0  -73.80 0 1    63.8  325567488 
23      651160064.00   651161088.00      66.3 1024.00   80.08   80.08   80.08 0   20.03 0 1    65.6  325580032 
6      651340288.00   651341312.00      64.8 1024.00  113.28  113.28  113.28 0 -179.83 0 1    63.7  325670144 
9      651387392.00   651388416.00      62.1 1024.00  107.42  107.42  107.42 0  -38.98 0 1    61.8  325693696 
5      651581952.00   651681280.00      79.4 99328.00  115.23  115.23  115.23 0   -0.74 0 193    68.8  325790976 
28      651686912.00   651687936.00      62.9 1024.00   70.31   70.31   70.31 0 -104.70 0 1    61.3  325843456 
6      651697664.00   651698688.00      64.2 1024.00  113.28  113.28  113.28 0  113.31 0 1    64.0  325848832 
14      652188672.00   652190208.00      66.3 1536.00   97.66   97.66   97.66 0   33.81 0 1    60.1  326094336 
29      652329984.00   652331008.00      65.2 1024.00   68.36   68.36   68.36 0  -86.15 0 1    64.4  326164992 
22      652401152.00   652402688.00      63.2 1536.00   82.03   82.03   82.03 0  -33.57 0 2    62.4  326200576 
24      652689408.00   652690432.00      65.6 1024.00   78.12   78.12   78.12 0  -72.53 0 1    63.7  326344704 
5      652605952.00   652705792.00      79.4 99840.00  115.23  115.23  115.23 0    4.43 0 194    71.2  326302976 
21      652896768.00   652897792.00      61.9 1024.00   83.98   83.98   83.98 0  -51.32 0 1    61.2  326448384 
24      653402624.00   653403648.00      65.6 1024.00   78.12   78.12   78.12 0 -173.54 0 1    62.1  326701312 
5      653629952.00   653729792.00      79.4 99840.00  115.23  115.23  115.23 0    3.80 0 194    68.7  326814976 
23      654060032.00   654061056.00      64.7 1024.00   80.08   80.08   80.08 0    7.72 0 2    61.2  327030016 
5      654654464.00   654753792.00      79.5 99328.00  115.23  115.23  115.23 0   -3.05 0 193    69.5  327327232 
13      654758400.00   654759936.00      65.6 1536.00   99.61   99.61   99.61 0   31.57 0 1    58.8  327379200 
16      654949888.00   654950912.00      66.5 1024.00   93.75   93.75   93.75 0 -147.77 0 1    66.2  327474944 
9      655231488.00   655233024.00      63.9 1536.00  107.42  107.42  107.42 0   -4.56 0 3    60.6  327615744 
2      655272448.00   655274496.00      62.9 2048.00  121.09  121.09  121.09 0  -30.24 0 1    59.4  327636224 
24      655538688.00   655539712.00      64.5 1024.00   78.12   78.12   78.12 0 -159.49 0 1    61.8  327769344 
6      655678464.00   655778304.00      71.4 99840.00  113.28  113.28  115.23 1   36.30 0 1    68.5  327839232 
6      656487424.00   656488448.00      64.4 1024.00  113.28  113.28  113.28 0  -82.07 0 1    61.3  328243712 
18      656566784.00   656567808.00      64.5 1024.00   89.84   89.84   89.84 0    0.69 0 1    63.9  328283392 
6      656702464.00   656802304.00      77.2 99840.00  113.28  113.28  115.23 1  -41.85 0 1    72.3  328351232 
9      656844800.00   656845824.00      63.5 1024.00  107.42  107.42  107.42 0 -130.87 0 1    62.5  328422400 
11      657332224.00   657333248.00      64.4 1024.00  103.52  103.52  103.52 0  -54.19 0 1    60.9  328666112 
8      657410048.00   657411072.00      64.1 1024.00  109.38  109.38  109.38 0  -29.40 0 1    64.0  328705024 
18      657547776.00   657548800.00      68.8 1024.00   89.84   89.84   89.84 0  -58.58 0 1    63.0  328773888 
5      657726976.00   657826304.00      79.3 99328.00  115.23  115.23  115.23 0   -2.87 0 193    66.3  328863488 
5      658077696.00   658078720.00      65.1 1024.00  115.23  115.23  115.23 0   84.21 0 1    56.3  329038848 
5      658084864.00   658086400.00      63.7 1536.00  115.23  115.23  115.23 0   41.55 0 1    54.7  329042432 
12      658307072.00   658308608.00      66.5 1536.00  101.56  101.56  101.56 0  -14.81 0 1    63.3  329153536 
2      658662912.00   658663936.00      63.2 1024.00  121.09  121.09  121.09 0   24.64 0 1    58.8  329331456 
5      658750976.00   658850304.00      79.3 99328.00  115.23  115.23  115.23 0    0.33 0 193    71.4  329375488 
28      658968064.00   658969088.00      63.9 1024.00   70.31   70.31   70.31 0   68.28 0 1    62.6  329484032 
12      659811328.00   659812352.00      68.3 1024.00  101.56  101.56  101.56 0    2.76 0 1    63.7  329905664 
21      659859456.00   659860480.00      66.4 1024.00   83.98   83.98   83.98 0  -45.55 0 1    62.3  329929728 
5      659774976.00   659874816.00      79.2 99840.00  115.23  115.23  115.23 0    0.12 0 194    69.0  329887488 
18      660110336.00   660111360.00      62.6 1024.00   89.84   89.84   89.84 0  -62.03 0 1    57.2  330055168 
15      660161536.00   660162560.00      66.6 1024.00   95.70   95.70   95.70 0  140.51 0 1    65.1  330080768 
18      660303872.00   660304896.00      65.6 1024.00   89.84   89.84   89.84 0  -35.54 0 1    62.9  330151936 
8      660317696.00   660318720.00      64.8 1024.00  109.38  109.38  109.38 0   10.49 0 1    64.5  330158848 
28      660700672.00   660701696.00      65.5 1024.00   70.31   70.31   70.31 0   27.00 0 1    64.4  330350336 
5      660798976.00   660898816.00      79.3 99840.00  115.23  115.23  115.23 0   -2.22 0 194    69.2  330399488 
23      660918272.00   660919296.00      64.0 1024.00   80.08   80.08   80.08 0  137.42 0 1    61.2  330459136 
4      661112320.00   661113344.00      62.4 1024.00  117.19  117.19  117.19 0  -37.17 0 1    60.4  330556160 
26      661201408.00   661202432.00      65.8 1024.00   74.22   74.22   74.22 0  132.49 0 1    61.4  330600704 
28      661463552.00   661464576.00      65.7 1024.00   70.31   70.31   70.31 0   30.81 0 1    65.4  330731776 
13      661830656.00   661831680.00      64.6 1024.00   99.61   99.61   99.61 0  161.19 0 1    60.6  330915328 
6      661823488.00   661923328.00      68.7 99840.00  113.28  113.28  115.23 1  -87.76 0 1    64.5  330911744 
25      662610944.00   662611968.00      69.3 1024.00   76.17   76.17   76.17 0  -72.56 0 1    64.8  331305472 
23      662893568.00   662894592.00      64.5 1024.00   80.08   80.08   80.08 0  -19.43 0 1    62.7  331446784 
9      662902272.00   662903296.00      63.3 1024.00  107.42  107.42  107.42 0   -5.62 0 1    61.5  331451136 
6      662847488.00   662947328.00      69.8 99840.00  113.28  113.28  115.23 1  179.81 0 1    69.3  331423744 
28      663127552.00   663128576.00      65.7 1024.00   70.31   70.31   70.31 0 -135.29 0 1    64.7  331563776 
12      663298560.00   663299584.00      62.1 1024.00  101.56  101.56  101.56 0 -121.81 0 1    59.9  331649280 
23      663439360.00   663440384.00      64.2 1024.00   80.08   80.08   80.08 0  -60.66 0 1    61.4  331719680 
21      663790592.00   663791616.00      63.3 1024.00   83.98   83.98   83.98 0  116.09 0 1    61.0  331895296 
26      663906816.00   663907840.00      63.3 1024.00   74.22   74.22   74.22 0   72.49 0 1    61.0  331953408 
5      663871488.00   663971328.00      79.2 99840.00  115.23  115.23  115.23 0   -1.29 0 194    70.8  331935744 
3      664282624.00   664283648.00      64.9 1024.00  119.14  119.14  119.14 0  -76.43 0 1    64.2  332141312 
28      664863744.00   664864768.00      65.6 1024.00   70.31   70.31   70.31 0   48.95 0 1    65.2  332431872 
23      664890368.00   664891392.00      65.8 1024.00   80.08   80.08   80.08 0  -51.25 0 1    62.5  332445184 
16      664958464.00   664960000.00      65.1 1536.00   93.75   93.75   93.75 0 -102.99 0 1    63.5  332479232 
5      664896000.00   664995328.00      79.2 99328.00  115.23  115.23  115.23 0   -7.32 0 193    68.8  332448000 
23      665034240.00   665035776.00      64.6 1536.00   80.08   80.08   80.08 0   70.18 0 1    63.3  332517120 
27      665088000.00   665089024.00      63.9 1024.00   72.27   72.27   72.27 0  -80.53 0 1    62.5  332544000 
3      665777152.00   665778176.00      64.2 1024.00  119.14  119.14  119.14 0 -129.21 0 1    63.5  332888576 
6      665920000.00   666019840.00      71.6 99840.00  113.28  113.28  115.23 1  112.04 0 1    68.3  332960000 
6      666206208.00   666207232.00      65.1 1024.00  113.28  113.28  113.28 0   96.34 0 1    64.2  333103104 
21      666372608.00   666374144.00      65.3 1536.00   83.98   83.98   83.98 0  -49.81 0 1    62.6  333186304 
27      666375168.00   666376192.00      66.1 1024.00   72.27   72.27   72.27 0  157.22 0 1    66.0  333187584 
23      666784256.00   666785280.00      62.5 1024.00   80.08   80.08   80.08 0   14.01 0 1    61.1  333392128 
5      666944000.00   667043840.00      79.2 99840.00  115.23  115.23  115.23 0    2.43 0 194    67.9  333472000 
11      667318272.00   667319296.00      63.5 1024.00  103.52  103.52  103.52 0 -114.90 0 1    62.3  333659136 
7      667490304.00   667491328.00      62.8 1024.00  111.33  111.33  111.33 0  -40.94 0 1    62.7  333745152 
27      667879936.00   667881472.00      63.1 1536.00   72.27   72.27   72.27 0   15.45 0 2    61.5  333939968 
5      667968000.00   668067840.00      79.1 99840.00  115.23  115.23  115.23 0    3.87 0 194    67.9  333984000 
26      668303872.00   668304896.00      64.5 1024.00   74.22   74.22   74.22 0 -144.04 0 1    63.8  334151936 
9      668497920.00   668498944.00      65.9 1024.00  107.42  107.42  107.42 0   58.57 0 1    64.7  334248960 
3      668604416.00   668605952.00      64.3 1536.00  119.14  119.14  119.14 0  -70.44 0 1    56.5  334302208 
6      668992512.00   669092352.00      69.7 99840.00  113.28  113.28  115.23 1   25.60 0 1    64.7  334496256 
8      669174272.00   669175296.00      66.3 1024.00  109.38  109.38  109.38 0  -45.96 0 1    60.4  334587136 
10      669566464.00   669567488.00      65.6 1024.00  105.47  105.47  105.47 0 -162.92 0 1    64.9  334783232 
28      669673984.00   669675008.00      64.3 1024.00   70.31   70.31   70.31 0  -15.46 0 1    64.2  334836992 
6      670016512.00   670116352.00      74.3 99840.00  113.28  113.28  115.23 1  -25.80 0 1    69.5  335008256 
25      670489600.00   670490624.00      65.0 1024.00   76.17   76.17   76.17 0  146.42 0 1    60.8  335244800 
5      671040512.00   671140352.00      79.2 99840.00  115.23  115.23  115.23 0    1.74 0 194    69.6  335520256 
11      671374848.00   671376384.00      66.1 1536.00  103.52  103.52  103.52 0   -3.15 0 2    64.5  335687424 
2      671397888.00   671398912.00      64.7 1024.00  121.09  121.09  121.09 0  138.92 0 1    63.7  335698944 
5      672065024.00   672164352.00      79.2 99328.00  115.23  115.23  115.23 0    0.89 0 193    68.3  336032512 
24      672196096.00   672197120.00      61.4 1024.00   78.12   78.12   78.12 0  107.43 0 1    59.9  336098048 
21      672366080.00   672367104.00      64.8 1024.00   83.98   83.98   83.98 0 -100.42 0 1    62.1  336183040 
26      672948736.00   672950272.00      64.6 1536.00   74.22   74.22   74.22 0  -57.43 0 1    60.1  336474368 
5      673089024.00   673188352.00      79.2 99328.00  115.23  115.23  115.23 0    2.03 0 193    69.3  336544512 
23      674045952.00   674046976.00      65.2 1024.00   80.08   80.08   80.08 0  -80.38 0 1    64.3  337022976 
5      674113024.00   674212864.00      79.2 99840.00  115.23  115.23  115.23 0   -0.65 0 194    67.9  337056512 
24      674803200.00   674804224.00      65.3 1024.00   78.12   78.12   78.12 0  -54.62 0 1    59.5  337401600 
5      675137024.00   675236864.00      79.2 99840.00  115.23  115.23  115.23 0   -5.19 0 194    68.2  337568512 
4      675652096.00   675653632.00      64.1 1536.00  117.19  117.19  117.19 0  123.17 0 2    62.1  337826048 
27      676190720.00   676192256.00      62.1 1536.00   72.27   72.27   72.27 0 -110.15 0 1    59.0  338095360 
5      676161536.00   676260864.00      79.2 99328.00  115.23  115.23  115.23 0   -1.85 0 193    70.3  338080768 
8      676381184.00   676382208.00      65.0 1024.00  109.38  109.38  109.38 0   62.25 0 1    61.7  338190592 
18      676548608.00   676550144.00      64.3 1536.00   89.84   89.84   89.84 0  -80.24 0 2    60.6  338274304 
4      676595200.00   676596224.00      66.3 1024.00  117.19  117.19  117.19 0 -103.57 0 1    65.2  338297600 
27      676728320.00   676729344.00      64.6 1024.00   72.27   72.27   72.27 0   43.42 0 1    64.2  338364160 
10      676996608.00   676998144.00      65.4 1536.00  105.47  105.47  105.47 0 -111.85 0 2    63.2  338498304 
5      677185536.00   677285376.00      79.2 99840.00  115.23  115.23  115.23 0   -0.57 0 193    66.5  338592768 
28      677345280.00   677346304.00      64.7 1024.00   70.31   70.31   70.31 0    2.33 0 2    62.8  338672640 
6      677895680.00   677896704.00      64.5 1024.00  113.28  113.28  113.28 0  156.77 0 1    63.4  338947840 
14      678305792.00   678307328.00      63.1 1536.00   97.66   97.66   97.66 0  144.45 0 1    60.0  339152896 
5      678209536.00   678309376.00      79.3 99840.00  115.23  115.23  115.23 0    6.03 0 194    67.0  339104768 
5      679234048.00   679333376.00      79.3 99328.00  115.23  115.23  115.23 0    2.44 0 193    70.9  339617024 
24      679456256.00   679457280.00      64.2 1024.00   78.12   78.12   78.12 0   13.19 0 1    63.8  339728128 
28      679826432.00   679827456.00      65.5 1024.00   70.31   70.31   70.31 0  176.20 0 1    65.3  339913216 
5      680258048.00   680357376.00      79.4 99328.00  115.23  115.23  115.23 0   -1.51 0 193    72.3  340129024 
19      680457728.00   680459776.00      67.4 2048.00   87.89   87.89   87.89 0  -78.20 0 1    63.6  340228864 
27      680890368.00   680891904.00      64.3 1536.00   72.27   72.27   72.27 0  125.89 0 2    63.6  340445184 
27      680913408.00   680914944.00      66.0 1536.00   72.27   72.27   72.27 0 -104.68 0 1    61.4  340456704 
17      681081856.00   681083392.00      64.5 1536.00   91.80   91.80   91.80 0   36.58 0 2    62.5  340540928 
11      681113088.00   681114624.00      59.7 1536.00  103.52  103.52  103.52 0  128.22 0 1    57.7  340556544 
11      681119744.00   681121280.00      61.7 1536.00  103.52  103.52  103.52 0   28.27 0 2    57.9  340559872 
9      681213440.00   681214464.00      65.3 1024.00  107.42  107.42  107.42 0   62.73 0 1    60.5  340606720 
5      681282048.00   681381888.00      79.4 99840.00  115.23  115.23  115.23 0    2.25 0 194    70.6  340641024 
14      682003456.00   682004992.00      63.5 1536.00   97.66   97.66   97.66 0  -29.24 0 2    60.8  341001728 
5      682306560.00   682405888.00      79.5 99328.00  115.23  115.23  115.23 0    2.65 0 193    69.7  341153280 
4      683330560.00   683430400.00      66.8 99840.00  115.23  115.23  117.19 1  -98.57 0 1    66.7  341665280 
28      684102144.00   684103168.00      69.2 1024.00   70.31   70.31   70.31 0    7.70 0 1    64.7  342051072 
21      684374528.00   684376064.00      66.4 1536.00   83.98   83.98   83.98 0   77.30 0 1    60.1  342187264 
6      684354560.00   684454400.00      69.6 99840.00  113.28  113.28  115.23 1  -55.90 0 1    68.1  342177280 
8      684656128.00   684657152.00      65.8 1024.00  109.38  109.38  109.38 0  -76.44 0 1    61.7  342328064 
9      684835840.00   684837376.00      64.5 1536.00  107.42  107.42  107.42 0 -109.35 0 2    60.7  342417920 
18      685169664.00   685170688.00      62.9 1024.00   89.84   89.84   89.84 0 -175.03 0 1    61.3  342584832 
5      685378560.00   685478400.00      79.6 99840.00  115.23  115.23  115.23 0   -1.86 0 193    70.3  342689280 
19      685492736.00   685493760.00      63.7 1024.00   87.89   87.89   87.89 0 -116.47 0 1    59.5  342746368 
28      685859328.00   685860864.00      64.8 1536.00   70.31   70.31   70.31 0  -66.74 0 2    61.4  342929664 
3      686160384.00   686161408.00      67.3 1024.00  119.14  119.14  119.14 0   83.52 0 1    62.2  343080192 
4      686403072.00   686502912.00      68.5 99840.00  115.23  115.23  117.19 1  141.98 0 1    67.4  343201536 
15      686674432.00   686675968.00      65.0 1536.00   95.70   95.70   95.70 0 -139.03 0 1    63.9  343337216 
7      686724608.00   686725632.00      64.7 1024.00  111.33  111.33  111.33 0  100.81 0 1    64.3  343362304 
10      686956032.00   686957056.00      61.1 1024.00  105.47  105.47  105.47 0 -146.82 0 1    60.0  343478016 
14      687117824.00   687118848.00      65.3 1024.00   97.66   97.66   97.66 0 -115.62 0 1    61.1  343558912 
14      687120384.00   687121408.00      66.7 1024.00   97.66   97.66   97.66 0   12.53 0 1    59.7  343560192 
6      687427072.00   687526912.00      72.6 99840.00  113.28  113.28  115.23 1 -139.35 0 1    69.5  343713536 
29      688146944.00   688147968.00      61.7 1024.00   68.36   68.36   68.36 0 -151.93 0 1    61.4  344073472 
5      688451072.00   688550912.00      79.7 99840.00  115.23  115.23  115.23 0   -4.37 0 194    69.6  344225536 
5      688745472.00   688747008.00      66.2 1536.00  115.23  115.23  115.23 0   -8.38 0 1    61.9  344372736 
21      689388544.00   689389568.00      69.6 1024.00   83.98   83.98   83.98 0  115.12 0 1    65.9  344694272 
27      689398272.00   689399296.00      68.8 1024.00   72.27   72.27   72.27 0 -158.68 0 1    63.1  344699136 
5      689475584.00   689574912.00      79.8 99328.00  115.23  115.23  115.23 0    1.25 0 193    71.0  344737792 
3      689981440.00   689982464.00      66.0 1024.00  119.14  119.14  119.14 0   24.72 0 1    64.5  344990720 
27      690189824.00   690190848.00      65.7 1024.00   72.27   72.27   72.27 0  -18.01 0 1    63.4  345094912 
25      690539008.00   690540544.00      63.9 1536.00   76.17   76.17   76.17 0   19.78 0 2    60.0  345269504 
5      690499584.00   690598912.00      79.9 99328.00  115.23  115.23  115.23 0    2.20 0 193    66.3  345249792 
20      691190272.00   691191296.00      67.0 1024.00   85.94   85.94   85.94 0   87.01 0 1    62.8  345595136 
6      691523584.00   691623424.00      74.3 99840.00  113.28  113.28  115.23 1   61.61 0 1    67.4  345761792 
24      692388864.00   692389888.00      63.6 1024.00   78.12   78.12   78.12 0  102.69 0 1    62.9  346194432 
22      692558848.00   692559872.00      66.0 1024.00   82.03   82.03   82.03 0 -171.37 0 1    64.5  346279424 
5      692547584.00   692647424.00      80.0 99840.00  115.23  115.23  115.23 0   -2.30 0 194    68.8  346273792 
13      692853760.00   692854784.00      65.0 1024.00   99.61   99.61   99.61 0  -34.37 0 1    63.0  346426880 
1      693273088.00   693274112.00      65.5 1024.00  123.05  123.05  123.05 0  -13.58 0 1    65.3  346636544 
4      693298688.00   693299712.00      61.4 1024.00  117.19  117.19  117.19 0 -158.94 0 1    60.7  346649344 
6      693572096.00   693671936.00      66.3 99840.00  113.28  113.28  115.23 1  129.22 0 1    63.8  346786048 
14      694472192.00   694473216.00      64.4 1024.00   97.66   97.66   97.66 0   73.62 0 1    63.6  347236096 
6      694596096.00   694695936.00      73.6 99840.00  113.28  113.28  115.23 1  -28.47 0 1    68.5  347298048 
3      694923264.00   694924288.00      63.6 1024.00  119.14  119.14  119.14 0  -37.30 0 1    60.3  347461632 
28      695133184.00   695134208.00      65.7 1024.00   70.31   70.31   70.31 0   66.53 0 1    63.1  347566592 
22      695160320.00   695161856.00      64.5 1536.00   82.03   82.03   82.03 0  -92.70 0 1    61.7  347580160 
29      695165952.00   695168000.00      63.9 2048.00   68.36   68.36   68.36 0  100.09 0 2    59.1  347582976 
20      695243776.00   695244800.00      67.2 1024.00   85.94   85.94   85.94 0  -37.78 0 1    61.2  347621888 
8      695591936.00   695593472.00      65.6 1536.00  109.38  109.38  109.38 0  -91.64 0 1    56.9  347795968 
5      695620096.00   695719936.00      80.1 99840.00  115.23  115.23  115.23 0   -0.48 0 194    65.4  347810048 
3      696454144.00   696455168.00      65.1 1024.00  119.14  119.14  119.14 0  -60.29 0 1    62.7  348227072 
24      696734720.00   696735744.00      68.5 1024.00   78.12   78.12   78.12 0  -18.74 0 1    65.3  348367360 
5      696644608.00   696743936.00      80.1 99328.00  115.23  115.23  115.23 0    2.46 0 193    70.5  348322304 
6      696757760.00   696758784.00      66.3 1024.00  113.28  113.28  113.28 0   61.75 0 1    64.1  348378880 
6      697300480.00   697301504.00      69.8 1024.00  113.28  113.28  113.28 0  105.07 0 1    62.7  348650240 
5      697366016.00   697367040.00      66.7 1024.00  115.23  115.23  115.23 0  167.96 0 1    64.4  348683008 
5      697668608.00   697767936.00      80.2 99328.00  115.23  115.23  115.23 0    0.95 0 193    69.5  348834304 
28      698141184.00   698142208.00      62.5 1024.00   70.31   70.31   70.31 0  136.31 0 1    58.2  349070592 
28      698143744.00   698144768.00      61.3 1024.00   70.31   70.31   70.31 0 -103.05 0 1    59.6  349071872 
19      698156544.00   698157568.00      66.8 1024.00   87.89   87.89   87.89 0  103.02 0 1    63.6  349078272 
6      698187264.00   698188288.00      67.3 1024.00  113.28  113.28  113.28 0   20.78 0 1    60.9  349093632 
17      698746368.00   698748416.00      65.2 2048.00   91.80   91.80   91.80 0  -19.37 0 2    60.6  349373184 
5      698692608.00   698792448.00      80.3 99840.00  115.23  115.23  115.23 0    3.65 0 194    71.3  349346304 
5      699716608.00   699816448.00      80.4 99840.00  115.23  115.23  115.23 0    0.19 0 194    68.4  349858304 
7      700037632.00   700038656.00      65.1 1024.00  111.33  111.33  111.33 0  113.87 0 1    61.7  350018816 
27      700638720.00   700640256.00      65.6 1536.00   72.27   72.27   72.27 0 -102.36 0 1    64.5  350319360 
5      700741120.00   700840448.00      80.6 99328.00  115.23  115.23  115.23 0    0.76 0 193    71.5  350370560 
5      701638144.00   701639168.00      64.7 1024.00  115.23  115.23  115.23 0   44.47 0 1    63.4  350819072 
5      701765120.00   701864960.00      80.5 99840.00  115.23  115.23  115.23 0   -1.76 0 193    66.0  350882560 
9      702031360.00   702032384.00      63.0 1024.00  107.42  107.42  107.42 0 -148.57 0 1    62.5  351015680 
10      702677504.00   702678528.00      63.7 1024.00  105.47  105.47  105.47 0   65.78 0 1    61.6  351338752 
14      702883328.00   702884352.00      66.0 1024.00   97.66   97.66   97.66 0  -29.08 0 1    58.6  351441664 
5      702789120.00   702888960.00      80.8 99840.00  115.23  115.23  115.23 0    0.41 0 194    71.0  351394560 
3      703464960.00   703467008.00      62.4 2048.00  119.14  119.14  119.14 0   36.72 0 2    60.7  351732480 
26      703537664.00   703538688.00      65.0 1024.00   74.22   74.22   74.22 0  118.35 0 1    62.3  351768832 
5      703813120.00   703912960.00      80.7 99840.00  115.23  115.23  115.23 0   -0.33 0 194    68.0  351906560 
15      703922176.00   703923200.00      64.0 1024.00   95.70   95.70   95.70 0   70.29 0 1    62.1  351961088 
21      703921664.00   703923712.00      63.4 2048.00   83.98   83.98   83.98 0   -4.08 0 2    60.9  351960832 
17      704021504.00   704022528.00      64.5 1024.00   91.80   91.80   91.80 0   23.62 0 1    63.4  352010752 
12      704211456.00   704212992.00      62.4 1536.00  101.56  101.56  101.56 0  117.09 0 1    61.0  352105728 
16      704792576.00   704793600.00      63.8 1024.00   93.75   93.75   93.75 0   38.68 0 1    62.6  352396288 
6      704837632.00   704937472.00      69.6 99840.00  113.28  113.28  115.23 1  106.03 0 1    64.2  352418816 
13      705076224.00   705078272.00      65.8 2048.00   99.61   99.61   99.61 0  -37.67 0 1    59.5  352538112 
3      705304064.00   705305088.00      67.1 1024.00  119.14  119.14  119.14 0 -152.39 0 1    66.4  352652032 
6      705378816.00   705379840.00      66.9 1024.00  113.28  113.28  113.28 0   86.53 0 1    66.7  352689408 
5      705861632.00   705961472.00      80.9 99840.00  115.23  115.23  115.23 0    3.89 0 194    68.5  352930816 
5      706885632.00   706985472.00      81.0 99840.00  115.23  115.23  115.23 0    3.02 0 194    67.4  353442816 
9      707622400.00   707623424.00      66.5 1024.00  107.42  107.42  107.42 0  -79.77 0 1    64.9  353811200 
5      707910144.00   708009472.00      81.1 99328.00  115.23  115.23  115.23 0   -0.93 0 193    68.6  353955072 
5      708934144.00   709033984.00      81.1 99840.00  115.23  115.23  115.23 0   -0.43 0 194    68.6  354467072 
22      709476864.00   709477888.00      64.9 1024.00   82.03   82.03   82.03 0 -104.04 0 1    63.7  354738432 
10      709891072.00   709892096.00      63.7 1024.00  105.47  105.47  105.47 0   -0.54 0 1    60.5  354945536 
16      709987328.00   709988864.00      63.5 1536.00   93.75   93.75   93.75 0  -12.61 0 1    58.7  354993664 
27      710017536.00   710018560.00      65.0 1024.00   72.27   72.27   72.27 0  -99.23 0 1    65.0  355008768 
5      710057984.00   710059008.00      81.1 1024.00  115.23  115.23  115.23 0    2.10 0 195    64.3  355028992 
14      710518272.00   710519808.00      59.3 1536.00   97.66   97.66   97.66 0 -147.53 0 1    57.2  355259136 
4      710870528.00   710871552.00      61.5 1024.00  117.19  117.19  117.19 0  159.71 0 1    61.2  355435264 
5      710982656.00   711081984.00      81.3 99328.00  115.23  115.23  115.23 0   -1.76 0 193    70.1  355491328 
23      711120384.00   711121920.00      69.0 1536.00   80.08   80.08   80.08 0   83.27 0 1    57.5  355560192 
20      711621120.00   711622144.00      66.7 1024.00   85.94   85.94   85.94 0  163.82 0 1    62.9  355810560 
21      711877632.00   711878656.00      66.2 1024.00   83.98   83.98   83.98 0  -20.17 0 1    65.0  355938816 
5      711949312.00   711950848.00      64.9 1536.00  115.23  115.23  115.23 0   -3.70 0 1    62.5  355974656 
5      712006656.00   712106496.00      81.3 99840.00  115.23  115.23  115.23 0   -3.15 0 193    68.7  356003328 
5      713030656.00   713130496.00      81.3 99840.00  115.23  115.23  115.23 0   -0.64 0 194    68.4  356515328 
5      714054656.00   714154496.00      81.4 99840.00  115.23  115.23  115.23 0   -1.64 0 194    71.0  357027328 
27      714540544.00   714541568.00      65.8 1024.00   72.27   72.27   72.27 0  -36.60 0 1    63.7  357270272 
4      714593280.00   714594816.00      63.4 1536.00  117.19  117.19  117.19 0 -100.25 0 2    58.9  357296640 
5      715079168.00   715178496.00      81.5 99328.00  115.23  115.23  115.23 0    1.05 0 193    70.3  357539584 
7      715703296.00   715704320.00      62.6 1024.00  111.33  111.33  111.33 0  -99.79 0 1    62.4  357851648 
5      716103168.00   716203008.00      81.6 99840.00  115.23  115.23  115.23 0   -1.82 0 194    67.7  358051584 
6      716393984.00   716396032.00      65.4 2048.00  113.28  113.28  113.28 0  -58.94 0 2    60.7  358196992 
7      716867072.00   716868096.00      64.3 1024.00  111.33  111.33  111.33 0   28.67 0 1    59.5  358433536 
26      717206528.00   717207552.00      64.1 1024.00   74.22   74.22   74.22 0  119.31 0 1    63.2  358603264 
5      717127168.00   717227008.00      81.6 99840.00  115.23  115.23  115.23 0    2.53 0 194    68.0  358563584 
10      717801472.00   717802496.00      64.3 1024.00  105.47  105.47  105.47 0  152.32 0 1    61.8  358900736 
18      718109184.00   718111232.00      63.1 2048.00   89.84   89.84   89.84 0  -67.18 0 2    60.1  359054592 
5      718151680.00   718251008.00      81.7 99328.00  115.23  115.23  115.23 0    2.51 0 193    69.3  359075840 
12      718873600.00   718874624.00      63.2 1024.00  101.56  101.56  101.56 0 -179.76 0 1    63.0  359436800 
